underlying_price,underlying_index,timestamp,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period,settlement_price
49738.52,BTC-26MAR21,1613068687697,665.5,0.0001,0.2015,0.00170421,231.26,0.002,0.0,BTC-26MAR21-9000-P,47827.74,5292400051,[],0.0,0.0,0.0,0.003,11.4,"[[0.003, 11.4]]",252.07,,,,,2.55909,-6.95311,-0.40245,0.0,-0.00524,month,0.0
45270.01,BTC-12FEB21,1613068687699,35.4,0.0001,0.2,2.78e-06,128.21,0.0005,0.0,BTC-12FEB21-38000-P,47827.74,5292314459,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0], [0.0665, 0.1]]",256.7,5.8,-50.0,0.0005,0.001,0.01436,-0.12598,-0.00015,0.0,-0.00022,week,0.0
47827.74,index_price,1613068687699,0.0,0.0001,0.284,0.08449928,53.05,,0.0,BTC-26FEB21-51000-P,47827.74,5291589062,"[[0.006, 66.0]]",0.0,0.006,66.0,0.0,0.0,[],0.0,,,,,32.69807,-59.57976,-15.15524,7e-05,-0.70994,month,0.19
48213.24,BTC-19FEB21,1613068688710,1.2,0.0001,0.2385,0.03869626,51.68,0.051,0.0,BTC-19FEB21-49000-P,47823.94,5292408411,"[[0.054, 0.4]]",78.45,0.054,0.4,0.1205,3.0,"[[0.1205, 3.0]]",194.43,1.2,-1.9231,0.051,0.052,27.22876,-93.10034,-6.09291,0.00011,-0.57162,week,0.12
48920.45,SYN.BTC-5MAR21,1613068688706,0.0,0.0001,0.3505,0.150743,100.0,,0.0,BTC-5MAR21-44000-C,47823.94,5291381488,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,40.59817,-94.16495,16.20255,3e-05,0.71148,week,
45261.53,BTC-12FEB21,1613068688705,154.8,0.0001,0.372,0.17246478,250.13,0.1885,0.0,BTC-12FEB21-37500-C,47823.94,5292409238,[],0.0,0.0,0.0,0.185,3.0,"[[0.185, 3.0]]",473.24,0.2,0.0,0.1885,0.1885,1.00482,-125.66594,0.55487,1e-05,0.97582,week,0.16
49729.47,BTC-26MAR21,1613068689712,1486.5,0.0001,0.2,4.004e-05,231.3,0.0005,0.0,BTC-26MAR21-4000-P,47826.07,5292400107,[],0.0,0.0,0.0,0.0005,5.6,"[[0.0005, 5.6], [1.0, 50.0]]",294.18,,,,,0.10926,-0.29691,-0.01206,0.0,-0.00017,month,0.0
49729.47,BTC-26MAR21,1613068689715,0.0,0.0001,0.346,0.14644296,88.13,,0.0,BTC-26MAR21-52000-P,47826.07,5292408997,"[[0.093, 0.4], [0.057, 0.1]]",48.68,0.093,0.4,0.2,0.1,"[[0.2, 0.1]]",127.5,,,,,67.74258,-70.14048,-37.43622,3e-05,-0.49917,month,0.17
47826.07,index_price,1613068689711,0.0,0.264,0.6635,0.46372701,59.31,,0.0,BTC-26FEB21-70000-P,47826.07,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.26125,-0.53222,-27.90269,0.0,-0.9992,month,0.57
47826.07,index_price,1613068689716,8.0,0.0001,0.2,8.857e-05,54.4,0.0105,0.0,BTC-26FEB21-65000-C,47826.07,5292043093,[],0.0,0.0,0.0,0.009,0.5,"[[0.009, 0.5]]",108.78,0.5,0.0,0.0105,0.0105,0.82187,-1.5356,0.05177,0.0,0.0028,month,0.01
51322.35,SYN.BTC-31DEC21,1613068689715,25.0,0.532,0.9315,0.73196036,174.64,0.58,0.0,BTC-31DEC21-24000-C,47826.07,5292291890,"[[0.3045, 0.1], [0.304, 1.0], [0.181, 2.0]]",0.0,0.3045,0.1,0.0,0.0,[],0.0,,,,,84.42438,-22.85431,76.39996,0.0,0.9004,month,0.67
45682.63,SYN.BTC-13FEB21,1613068689713,3.2,0.0001,0.2005,0.00082043,78.05,0.015,0.0,BTC-13FEB21-50000-C,47826.07,5292408158,[],0.0,0.0,0.0,0.011,3.0,"[[0.011, 3.0], [0.013, 0.4]]",156.18,3.3,76.4706,0.0085,0.015,2.59181,-37.47952,0.07713,4e-05,0.0404,day,
45685.12,SYN.BTC-13FEB21,1613068690721,0.0,0.0001,0.2485,0.04887831,103.6,,0.0,BTC-13FEB21-44000-C,47830.94,5292408530,"[[0.0065, 99.0]]",0.0,0.0065,99.0,0.086,3.0,"[[0.086, 3.0]]",258.09,,,,,10.00612,-332.89328,1.312,0.00011,0.72217,day,
48920.47,SYN.BTC-5MAR21,1613068690726,0.0,0.0001,0.2425,0.04279491,100.0,,0.0,BTC-5MAR21-43000-P,47830.94,5292042926,"[[0.021, 0.4]]",70.62,0.021,0.4,0.0,0.0,[],0.0,,,,,38.33985,-88.92691,-8.66418,3e-05,-0.2571,week,
49925.73,BTC-25JUN21,1613068690722,0.0,0.0001,0.348,0.14807567,100.0,,0.0,BTC-25JUN21-42000-P,47830.94,5292056560,"[[0.04, 0.1]]",45.24,0.04,0.1,0.0,0.0,[],0.0,,,,,101.34114,-37.9393,-77.86339,1e-05,-0.27819,month,0.01
48920.47,SYN.BTC-5MAR21,1613068690721,0.0,0.0001,0.2955,0.09595264,100.0,,0.0,BTC-5MAR21-49000-C,47830.94,5291581444,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,47.11777,-109.28674,12.99373,3e-05,0.54571,week,
48920.47,SYN.BTC-5MAR21,1613068690725,0.0,0.0001,0.2075,0.00799895,48.75,,0.0,BTC-5MAR21-56000-C,47830.94,5292056575,[],0.0,0.0,0.0,0.043,0.4,"[[0.043, 0.4]]",95.56,,,,,26.42326,-29.87519,3.80495,4e-05,0.1397,week,
49737.17,BTC-26MAR21,1613068691733,0.0,0.043,0.4425,0.24257307,217.44,,0.0,BTC-26MAR21-46000-P,47831.84,5292054987,"[[0.046, 0.4]]",59.53,0.046,0.4,0.0,0.0,[],0.0,,,,,60.4836,-154.5203,-32.44261,1e-05,-0.31688,month,0.09
49736.27,BTC-26MAR21,1613068691730,20962.1,0.4595,0.859,0.65916933,231.28,0.597,0.0,BTC-26MAR21-18000-C,47831.84,5292400058,"[[0.1815, 399.0], [0.1275, 5.0], [0.02, 3.2]]",0.0,0.1815,399.0,0.6315,0.1,"[[0.6315, 0.1], [0.633, 1.0], [0.666, 0.1], [0.669, 0.1], [0.9455, 1.6], [0.947, 1.6], [1.0, 0.1]]",0.0,,,,,16.47071,-44.75673,17.07976,0.0,0.9537,month,0.61
45270.11,BTC-12FEB21,1613068691729,33.1,0.0001,0.327,0.12745225,110.82,0.1575,0.0,BTC-12FEB21-39500-C,47831.84,5292409548,"[[0.028, 20.0], [0.022, 4.4]]",0.0,0.028,20.0,0.1415,3.0,"[[0.1415, 3.0]]",386.31,0.5,12.5,0.14,0.1575,0.04621,-2.56076,0.60219,0.0,0.99924,week,0.12
47831.84,index_price,1613068691726,139.1,0.0001,0.213,0.01321877,250.0,0.0035,0.0,BTC-26FEB21-24000-P,47831.84,5291535243,[],0.0,0.0,0.0,0.042,1.0,"[[0.042, 1.0]]",353.93,,,,,10.07879,-86.54628,-1.23364,0.0,-0.05145,month,0.02
49736.27,BTC-26MAR21,1613068691726,4186.2,0.2665,0.666,0.46625528,231.28,0.3785,0.0,BTC-26MAR21-32000-C,47831.84,5292409337,"[[0.025, 99.0], [0.001, 0.1]]",0.0,0.025,99.0,0.383,0.1,"[[0.383, 0.1], [0.3835, 0.1], [0.69, 200.6], [1.0, 1.0]]",125.03,2.7,-0.1319,0.339,0.379,43.01217,-116.87922,21.07848,1e-05,0.82978,month,0.33
50652.4,BTC-24SEP21,1613068692740,22.6,0.0001,0.272,0.0724585,100.0,0.0407,0.0,BTC-24SEP21-28000-P,47833.49,5292013914,"[[0.0145, 0.1]]",57.45,0.0145,0.1,0.0,0.0,[],0.0,,,,,82.01284,-18.26103,-61.6856,1e-05,-0.1255,month,0.08
49736.87,BTC-26MAR21,1613068692735,771.3,0.546,0.9455,0.74560904,231.33,0.7115,0.0,BTC-26MAR21-13000-C,47833.49,5292400118,"[[0.439, 4.0], [0.2, 5.0], [0.0005, 50000.0]]",0.0,0.439,4.0,0.8785,2.5,"[[0.8785, 2.5], [0.882, 2.5], [0.888, 2.0], [0.894, 2.0]]",500.0,0.1,0.0,0.7115,0.7115,7.5696,-20.57295,13.69985,0.0,0.98186,month,0.72
45690.95,SYN.BTC-13FEB21,1613068692739,2.2,0.0001,0.2,0.00042102,82.14,0.0085,0.0,BTC-13FEB21-51000-C,47833.49,5292409552,[],0.0,0.0,0.0,0.009,0.4,"[[0.009, 0.4], [0.0095, 3.0]]",164.26,2.2,0.0,0.008,0.0085,1.54062,-19.23691,0.04123,2e-05,0.02157,day,
47832.37,index_price,1613068693747,8.0,0.0001,0.2,2.497e-05,59.29,0.021,0.0,BTC-26FEB21-70000-C,47832.37,5292056547,[],0.0,0.0,0.0,0.0065,0.5,"[[0.0065, 0.5]]",118.58,,,,,0.26113,-0.53177,0.01473,0.0,0.0008,month,0.0
50651.02,BTC-24SEP21,1613068693742,25.0,0.4325,0.832,0.63223942,100.0,0.51,0.0,BTC-24SEP21-20000-C,47832.37,5286215939,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,45.71649,-10.17926,96.70938,0.0,0.94259,month,0.62
48215.9,BTC-19FEB21,1613068693746,31.4,0.0001,0.2525,0.0527427,105.19,0.0555,0.0,BTC-19FEB21-47500-P,47832.37,5292409776,"[[0.039, 0.4], [0.006, 99.0]]",80.86,0.039,0.4,0.0665,3.0,"[[0.0665, 3.0]]",129.52,27.0,29.0698,0.0375,0.0555,27.25925,-189.71472,-4.82633,5e-05,-0.43073,week,0.09
48217.02,BTC-19FEB21,1613068693739,2.8,0.0001,0.275,0.0753079,135.57,0.0415,0.0,BTC-19FEB21-48000-P,47832.37,5292408991,"[[0.0435, 0.4]]",79.86,0.0435,0.4,0.107,3.0,"[[0.107, 3.0]]",191.33,2.9,-24.5455,0.0415,0.055,27.4774,-246.47743,-5.2637,4e-05,-0.45198,week,0.1
48215.43,BTC-19FEB21,1613068694746,102.4,0.0001,0.381,0.18116684,143.98,0.052,0.0,BTC-19FEB21-40500-C,47829.84,5292409774,[],0.0,0.0,0.0,0.265,3.0,"[[0.265, 3.0]]",332.25,,,,,17.70453,-168.65906,6.45468,3e-05,0.82775,week,0.11
47829.84,index_price,1613068694750,259.6,0.0001,0.292,0.09230709,75.05,0.0745,0.0,BTC-26FEB21-45000-C,47829.84,5292408788,"[[0.06, 0.1], [0.022, 99.0]]",18.97,0.06,0.1,0.0,0.0,[],0.0,,,,,33.92975,-87.46464,11.30735,5e-05,0.68504,month,0.08
47829.84,index_price,1613068694750,168.1,0.0001,0.206,0.00642525,51.58,0.036,0.0,BTC-26FEB21-54000-C,47829.84,5292055192,[],0.0,0.0,0.0,0.0375,0.4,"[[0.0375, 0.4]]",103.18,,,,,20.2068,-35.80062,2.35743,4e-05,0.13,month,0.03
49926.69,BTC-25JUN21,1613068694747,281.6,0.41,0.8095,0.60996645,100.0,0.6125,0.0,BTC-25JUN21-20000-C,47829.84,5292400087,"[[0.0405, 0.1], [0.04, 4.0], [0.034, 10.0]]",0.0,0.0405,0.1,0.7385,0.2,"[[0.7385, 0.2]]",251.54,,,,,23.21446,-8.69085,64.9006,0.0,0.96522,month,0.6
45270.22,BTC-12FEB21,1613068694746,31.7,0.0001,0.2,4.188e-05,95.16,0.0055,0.0,BTC-12FEB21-41000-P,47829.84,5292321399,[],0.0,0.0,0.0,0.003,3.0,"[[0.003, 3.0]]",190.28,,,,,0.19244,-1.89576,-0.00254,1e-05,-0.00364,week,0.0
48922.93,SYN.BTC-5MAR21,1613068695755,0.0,0.0001,0.202,0.002325,48.98,,0.0,BTC-5MAR21-60000-C,47826.12,5292057448,[],0.0,0.0,0.0,0.0285,0.4,"[[0.0285, 0.4]]",97.97,,,,,12.05507,-13.6949,1.34708,2e-05,0.04894,week,
49734.08,BTC-26MAR21,1613068695755,1074.5,0.0001,0.2025,0.00260094,231.31,0.0005,0.0,BTC-26MAR21-10000-P,47826.12,5292400053,[],0.0,0.0,0.0,0.0045,14.0,"[[0.0045, 14.0], [0.03, 1.0]]",253.45,,,,,3.57279,-9.70949,-0.59361,0.0,-0.00764,month,0.0
49920.5,BTC-25JUN21,1613068695755,50.4,0.0001,0.222,0.02230705,100.0,0.009,0.0,BTC-25JUN21-24000-P,47826.12,5292400063,"[[0.0055, 0.1]]",71.56,0.0055,0.1,0.009,0.1,"[[0.009, 0.1], [0.0095, 0.1], [0.17, 0.2]]",79.34,30.4,-89.547,0.0085,0.0861,38.34134,-14.35393,-15.97106,0.0,-0.06512,month,0.03
50644.62,BTC-24SEP21,1613068695759,223.4,0.0001,0.201,0.00102317,64.72,0.035,0.0,BTC-24SEP21-200000-C,47826.12,5292032177,[],0.0,0.0,0.0,0.075,0.1,"[[0.075, 0.1], [0.5, 2.0], [0.75, 1.0], [0.8, 1.0], [1.0, 1.0]]",129.46,,,,,7.8496,-1.13126,1.89721,0.0,0.00711,month,0.09
45264.31,BTC-12FEB21,1613068696762,30.0,0.0001,0.383,0.18327039,250.1,0.2171,0.0,BTC-12FEB21-37000-C,47835.04,5292409956,[],0.0,0.0,0.0,0.196,3.0,"[[0.196, 3.0]]",495.5,,,,,0.75762,-94.73998,0.55217,1e-05,0.98267,week,0.18
48919.41,SYN.BTC-5MAR21,1613068696766,0.0,0.0001,0.2865,0.08666188,100.0,,0.0,BTC-5MAR21-48000-P,47835.04,5292057799,"[[0.05, 0.4]]",61.41,0.05,0.4,0.0,0.0,[],0.0,,,,,46.49312,-107.83792,-14.66556,3e-05,-0.4209,week,
48208.87,BTC-19FEB21,1613068696766,329.1,0.0001,0.215,0.01515724,51.56,0.0405,0.0,BTC-19FEB21-50000-C,47835.04,5292408415,[],0.0,0.0,0.0,0.0435,0.4,"[[0.0435, 0.4], [0.073, 3.0]]",103.17,34.4,62.0,0.019,0.041,24.95649,-85.13749,3.08974,0.0001,0.32469,week,0.03
51324.51,SYN.BTC-31DEC21,1613068696763,475.5,0.1045,0.504,0.30448381,174.64,0.104,0.0,BTC-31DEC21-32000-P,47835.04,5292051640,"[[0.023, 0.1], [0.003, 0.2], [0.0005, 100.0]]",45.74,0.023,0.1,0.0,0.0,[],0.0,,,,,104.11453,-28.18437,-198.80328,0.0,-0.1338,month,0.25
47835.04,index_price,1613068696763,1.6,0.0001,0.2755,0.07590428,100.0,0.0425,0.0,BTC-26FEB21-47500-P,47835.04,5292055191,"[[0.0455, 0.4]]",61.66,0.0455,0.4,0.0,0.0,[],0.0,0.8,0.0,0.0425,0.0425,37.76457,-129.71325,-9.96029,4e-05,-0.44629,month,0.11
48217.19,BTC-19FEB21,1613068697773,57.7,0.0001,0.221,0.02112434,143.9,0.0075,0.0,BTC-19FEB21-40500-P,47835.53,5292409027,"[[0.007, 0.5]]",99.19,0.007,0.5,0.039,3.0,"[[0.039, 3.0]]",188.8,8.5,-46.4286,0.0075,0.014,17.69579,-168.48787,-1.92871,3e-05,-0.17211,week,0.01
48217.19,BTC-19FEB21,1613068697772,27.8,0.001,0.4005,0.20091561,154.48,0.1664,0.0,BTC-19FEB21-39500-C,47835.53,5292408414,[],0.0,0.0,0.0,0.291,3.0,"[[0.291, 3.0]]",363.14,,,,,16.64914,-170.17666,6.41207,2e-05,0.84333,week,0.13
50653.45,BTC-24SEP21,1613068697769,143.0,0.724,1.1235,0.92357423,161.5,0.905,0.0,BTC-24SEP21-4000-C,47835.53,5292398622,"[[0.1, 49.8]]",0.0,0.1,49.8,0.0,0.0,[],0.0,,,,,4.89224,-1.75927,22.51144,0.0,0.99582,month,0.92
49929.89,BTC-25JUN21,1613068697769,0.0,0.039,0.4385,0.23856449,100.0,,0.0,BTC-25JUN21-50000-P,47835.53,5292409520,"[[0.0735, 0.1], [0.0465, 0.1]]",30.19,0.0735,0.1,0.0,0.0,[],0.0,,,,,115.18527,-43.12216,-113.38254,1e-05,-0.38204,month,0.26
47835.78,index_price,1613068698778,26.5,0.0001,0.2675,0.06790066,250.0,0.012,0.0,BTC-26FEB21-35000-P,47835.78,5291875555,"[[0.0025, 0.5]]",89.65,0.0025,0.5,0.0,0.0,[],0.0,,,,,25.98028,-223.09189,-4.93308,1e-05,-0.19068,month,0.09
47835.78,index_price,1613068698775,545.4,0.0001,0.2365,0.03654543,250.0,0.007,0.0,BTC-26FEB21-30000-P,47835.78,5291997471,"[[0.0005, 1.0]]",99.55,0.0005,1.0,0.0,0.0,[],0.0,,,,,18.90421,-162.32989,-2.95171,1e-05,-0.11817,month,0.05
45273.35,BTC-12FEB21,1613068698781,228.0,0.0001,0.2,0.00011352,250.33,0.0003,0.0,BTC-12FEB21-35000-P,47835.78,5292298244,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0]]",354.71,,,,,0.19404,-5.13927,-0.00261,0.0,-0.00367,week,0.0
45273.1,BTC-12FEB21,1613068698778,3.0,0.0001,0.3495,0.14961436,120.42,0.179,0.0,BTC-12FEB21-38500-C,47835.78,5292409207,"[[0.105, 20.0], [0.0345, 4.6]]",0.0,0.105,20.0,0.163,3.0,"[[0.163, 3.0]]",425.88,0.2,0.0,0.179,0.179,0.01721,-1.03601,0.58728,0.0,0.99974,week,0.14
45273.03,BTC-12FEB21,1613068699784,0.0,0.0001,0.326,0.12649811,84.67,,0.0,BTC-12FEB21-51000-P,47835.6,5292409522,[],0.0,0.0,0.0,0.13,3.0,"[[0.13, 3.0]]",220.87,,,,,0.01142,-0.48356,-0.77808,0.0,-0.99983,week,0.14
51333.85,SYN.BTC-31DEC21,1613068699783,54.2,0.0001,0.3065,0.10671503,174.66,0.014,0.0,BTC-31DEC21-16000-P,47835.6,5292006048,"[[0.004, 0.1]]",66.3,0.004,0.1,0.0,0.0,[],0.0,,,,,59.63698,-16.14583,-76.94094,0.0,-0.06289,month,0.08
49740.21,BTC-26MAR21,1613068699783,459.5,0.0001,0.2065,0.00699007,231.35,0.0005,0.0,BTC-26MAR21-13000-P,47835.6,5292400122,[],0.0,0.0,0.0,0.0105,9.0,"[[0.0105, 9.0]]",251.96,0.1,0.0,0.0005,0.0005,7.57096,-20.57886,-1.45778,0.0,-0.01815,month,0.0
49740.21,BTC-26MAR21,1613068699783,438.1,0.0001,0.277,0.077318,231.35,0.0115,0.0,BTC-26MAR21-28000-P,47835.6,5292400094,"[[0.0015, 0.4]]",81.7,0.0015,0.4,0.091,0.2,"[[0.091, 0.2]]",249.96,,,,,36.09229,-98.10354,-12.07245,1e-05,-0.13085,month,0.01
48216.77,BTC-19FEB21,1613068699783,13.5,0.0001,0.22,0.02020017,160.88,0.0055,0.0,BTC-19FEB21-39000-P,47835.6,5292408984,"[[0.005, 0.5]]",105.38,0.005,0.5,0.041,3.0,"[[0.041, 3.0]]",216.37,7.0,-38.8889,0.0055,0.009,16.2471,-172.93806,-1.70894,2e-05,-0.15099,week,0.01
47835.83,index_price,1613068700788,201.0,0.0001,0.2475,0.04774666,250.0,0.01,0.0,BTC-26FEB21-32000-P,47835.83,5292042937,"[[0.001, 0.5]]",95.74,0.001,0.5,0.0,0.0,[],0.0,,,,,21.84785,-187.60684,-3.69123,1e-05,-0.14574,month,0.06
47835.83,index_price,1613068700792,133.2,0.0001,0.219,0.01935757,250.0,0.005,0.0,BTC-26FEB21-26000-P,47835.83,5291535214,"[[0.0005, 4.0]]",127.02,0.0005,4.0,0.0,0.0,[],0.0,,,,,12.92154,-110.95687,-1.71761,1e-05,-0.07067,month,0.03
48931.57,SYN.BTC-5MAR21,1613068700794,0.0,0.0785,0.478,0.27843972,50.02,,0.0,BTC-5MAR21-62500-P,47835.83,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.05375,-8.18439,-36.2097,1e-05,-0.97455,week,
47835.83,index_price,1613068700790,190.0,0.0001,0.2605,0.06073511,250.0,0.011,0.0,BTC-26FEB21-34000-P,47835.83,5292053914,"[[0.0015, 0.5], [0.001, 9.6], [0.0005, 1.0]]",88.39,0.0015,0.5,0.1295,0.1,"[[0.1295, 0.1]]",375.64,,,,,24.65118,-211.67891,-4.50282,1e-05,-0.17529,month,0.08
45693.37,SYN.BTC-13FEB21,1613068700795,0.0,0.1135,0.513,0.31308918,111.61,,0.0,BTC-13FEB21-60000-P,47835.83,5292409562,[],0.0,0.0,0.0,0.355,3.0,"[[0.355, 3.0]]",499.5,,,,,0.01266,-0.45368,-2.55915,0.0,-0.99989,day,
47832.88,index_price,1613068701796,0.0,0.0001,0.335,0.13528918,51.57,,0.0,BTC-26FEB21-54000-P,47832.88,5260138613,"[[0.0005, 2.0]]",0.0,0.0005,2.0,0.0,0.0,[],0.0,,,,,20.21448,-35.80444,-19.17762,4e-05,-0.86994,month,0.24
50649.98,BTC-24SEP21,1613068701799,120.9,0.124,0.5235,0.3239392,100.0,0.31,0.0,BTC-24SEP21-48000-C,47832.88,5292409255,"[[0.0875, 0.1]]",18.92,0.0875,0.1,0.0,0.0,[],0.0,222.0,3.3333,0.3,0.31,142.53427,-31.73678,110.17756,1e-05,0.67749,month,0.31
48216.66,BTC-19FEB21,1613068701796,92.8,0.0001,0.222,0.02218505,221.37,0.003,0.0,BTC-19FEB21-35000-P,47832.88,5292406307,"[[0.0025, 0.5]]",127.09,0.0025,0.5,0.054,3.0,"[[0.054, 3.0]]",315.66,4.5,-25.0,0.003,0.004,14.04148,-205.66328,-1.43944,1e-05,-0.12201,week,0.01
50652.93,BTC-24SEP21,1613068701795,0.0,0.777,1.1765,0.97687727,40.75,,0.0,BTC-24SEP21-100000-P,47832.88,5292401434,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,22.84801,-2.0731,-608.41157,0.0,-0.97548,month,1.1
48216.66,BTC-19FEB21,1613068701795,18.4,0.0001,0.2795,0.07980098,135.59,0.0395,0.0,BTC-19FEB21-48000-C,47832.88,5292409083,"[[0.005, 109.0]]",3.49,0.005,109.0,0.086,3.0,"[[0.086, 3.0]]",146.47,10.0,17.9104,0.029,0.04,27.47729,-246.50401,4.67399,4e-05,0.54801,week,0.03
45268.22,BTC-12FEB21,1613068702809,46.5,0.0001,0.2,1.36e-06,84.71,0.002,0.0,BTC-12FEB21-51000-C,47831.59,5292298412,[],0.0,0.0,0.0,0.001,3.5,"[[0.001, 3.5]]",169.46,42.0,300.0,0.0005,0.002,0.01137,-0.0617,0.00011,0.0,0.00017,week,0.0
47831.59,index_price,1613068702804,25.1,0.1365,0.536,0.33620073,250.0,0.2844,0.0,BTC-26FEB21-35000-C,47831.59,5255414334,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,25.982,-223.10661,9.02472,1e-05,0.80928,month,0.31
45268.23,BTC-12FEB21,1613068703810,5.1,0.0001,0.2,0.00028011,250.2,0.0035,0.0,BTC-12FEB21-36000-P,47831.83,5292298420,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0]]",321.43,,,,,0.4029,-12.68013,-0.00597,1e-05,-0.00836,week,0.0
48212.73,BTC-19FEB21,1613068703809,224.0,0.135,0.5345,0.3346936,238.63,0.2716,0.0,BTC-19FEB21-33000-C,47831.83,5288110945,[],0.0,0.0,0.0,0.0,0.0,[],0.0,99.0,0.0,0.2716,0.2716,12.26422,-193.63355,5.63292,1e-05,0.89899,week,0.27
47831.83,index_price,1613068703811,281.3,0.0001,0.201,0.00131384,51.35,0.021,0.0,BTC-26FEB21-58000-C,47831.83,5292396873,[],0.0,0.0,0.0,0.021,0.4,"[[0.021, 0.4]]",102.69,0.1,0.0,0.021,0.021,7.16152,-12.63019,0.61852,2e-05,0.03374,month,0.02
47831.83,index_price,1613068703809,259.5,0.0001,0.2755,0.07553364,250.0,0.0145,0.0,BTC-26FEB21-36000-P,47831.83,5292042566,"[[0.0035, 0.5], [0.001, 1.0]]",88.56,0.0035,0.5,0.0,0.0,[],0.0,,,,,27.25382,-234.0277,-5.3791,1e-05,-0.20645,month,0.1
48213.13,BTC-19FEB21,1613068704818,0.0,0.192,0.5915,0.39196073,260.0,,0.0,BTC-19FEB21-30000-C,47833.63,5286220684,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,9.59968,-165.14058,5.34271,1e-05,0.9272,week,0.35
45268.48,BTC-12FEB21,1613068704816,54.6,0.0001,0.22,0.02047555,66.63,0.014,0.0,BTC-12FEB21-46000-P,47833.63,5292409556,"[[0.001, 0.5]]",0.0,0.001,0.5,0.03,3.0,"[[0.03, 3.0]]",133.28,5.4,-51.7241,0.014,0.029,5.88215,-195.96312,-0.51611,0.00028,-0.72671,week,0.03
49740.46,BTC-26MAR21,1613068704822,347.0,0.68,1.0795,0.87966585,231.36,0.876,0.0,BTC-26MAR21-6000-C,47833.63,5292400113,"[[0.855, 4.0], [0.128, 6.0]]",0.0,0.855,4.0,0.9035,4.0,"[[0.9035, 4.0], [0.904, 1.0]]",500.0,,,,,0.60436,-1.6428,6.91706,0.0,0.99894,month,0.87
48930.55,SYN.BTC-5MAR21,1613068704821,0.0,0.0001,0.3345,0.13473474,48.69,,0.0,BTC-5MAR21-55000-P,47833.63,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,30.81364,-34.80107,-27.69247,4e-05,-0.82355,week,
48213.13,BTC-19FEB21,1613068704817,78.0,0.0001,0.2305,0.03089399,58.71,0.0535,0.0,BTC-19FEB21-48500-C,47833.63,5292408423,"[[0.005, 99.0]]",13.21,0.005,99.0,0.057,0.4,"[[0.057, 0.4], [0.082, 3.0]]",104.19,10.4,75.4098,0.026,0.054,27.66508,-107.45843,4.57113,0.0001,0.48883,week,0.03
48214.97,BTC-19FEB21,1613068705829,7.2,0.0001,0.308,0.10840098,113.36,0.0615,0.0,BTC-19FEB21-44500-C,47832.16,5292408179,[],0.0,0.0,0.0,0.178,3.0,"[[0.178, 3.0]]",247.88,,,,,23.48505,-176.14483,6.07249,4e-05,0.71672,week,0.04
45270.16,BTC-12FEB21,1613068705827,21.4,0.0001,0.2,1.904e-05,107.94,0.0005,0.0,BTC-12FEB21-40000-P,47832.16,5292298585,[],0.0,0.0,0.0,0.0025,3.0,"[[0.0025, 3.0], [0.1, 1.0]]",215.92,7.0,-80.0,0.0005,0.0025,0.08918,-0.86188,-0.00109,0.0,-0.00156,week,0.0
48214.97,BTC-19FEB21,1613068705824,341.1,0.053,0.4525,0.25292876,187.63,0.35,0.0,BTC-19FEB21-37000-C,47832.16,5292408160,[],0.0,0.0,0.0,0.35,0.1,"[[0.35, 0.1], [0.363, 3.0]]",430.88,,,,,14.85454,-184.41416,6.13695,2e-05,0.86771,week,0.18
49741.16,BTC-26MAR21,1613068705830,0.0,0.094,0.4935,0.29372161,51.98,,0.0,BTC-26MAR21-64000-P,47832.16,5282232856,"[[0.001, 10.0]]",0.0,0.001,10.0,0.0,0.0,[],0.0,,,,,27.93403,-17.06061,-69.71919,2e-05,-0.90845,month,0.4
48932.57,SYN.BTC-5MAR21,1613068705830,0.0,0.0001,0.3705,0.1708479,48.69,,0.0,BTC-5MAR21-57000-P,47832.16,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,22.25084,-25.12871,-30.67858,3e-05,-0.89075,week,
50648.97,BTC-24SEP21,1613068706831,108.5,0.0001,0.2465,0.04692575,100.0,0.043,0.0,BTC-24SEP21-24000-P,47833.09,5292000858,"[[0.0095, 0.1]]",63.0,0.0095,0.1,0.0,0.0,[],0.0,,,,,64.2004,-14.2949,-42.48526,0.0,-0.08941,month,0.05
