underlying_price,underlying_index,timestamp,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period
1928.21,ETH-25JUN21,1613069113642,0.0,0.0,0.0001,0.2,0.000429,80.0,,0.0,ETH-25JUN21-560-P,1793.68,969320285,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.09311,-0.02789,-0.02123,1e-05,-0.00258,month
1796.47,SYN.ETH-13FEB21,1613069113645,,0.0,0.0001,0.239,0.039293,80.0,,0.0,ETH-13FEB21-1850-P,1793.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.40465,-10.42862,-0.0568,0.00369,-0.70428,day
1794.74,SYN.ETH-12FEB21,1613069113644,0.06,0.0,0.0001,0.2335,0.033572,80.0,,0.0,ETH-12FEB21-1850-P,1793.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.17579,-7.03148,-0.02348,0.00451,-0.83127,day
1952.35,SYN.ETH-24SEP21,1613069113651,0.21,0.0,0.0001,0.3875,0.187985,80.0,,0.0,ETH-24SEP21-1760-P,1793.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.4469,-0.97027,-6.05275,0.00029,-0.31596,month
1928.22,ETH-25JUN21,1613069114649,0.0,0.0,0.0001,0.203,0.003084,80.0,,0.0,ETH-25JUN21-760-P,1793.69,1016022979,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.44572,-0.1335,-0.12871,4e-05,-0.01516,month
1867.45,ETH-26MAR21,1613069114650,0.18,0.0,0.0001,0.388,0.188088,80.0,0.1,0.0,ETH-26MAR21-1600-C,1793.69,1085621299,"[[0.2365, 1.0], [0.212, 1.0]]",123.27,0.2365,1.0,0.0,0.0,[],0.0,,,,,1.98758,-1.86837,1.24256,0.00061,0.7588,month
1952.25,SYN.ETH-24SEP21,1613069114649,0.19,0.0,0.0035,0.403,0.203048,80.0,,0.0,ETH-24SEP21-2200-C,1793.69,1081216012,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.06253,-1.07993,4.1562,0.00032,0.54908,month
1952.25,SYN.ETH-24SEP21,1613069114649,0.2,0.0,0.0165,0.416,0.216059,80.0,,0.0,ETH-24SEP21-2120-C,1793.69,1081215998,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.00807,-1.07023,4.27947,0.00032,0.57235,month
1796.38,SYN.ETH-13FEB21,1613069115661,,0.0,0.0001,0.206,0.006395,80.0,,0.0,ETH-13FEB21-1725-P,1793.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.33845,-8.72237,-0.0166,0.00308,-0.2109,day
1952.26,SYN.ETH-24SEP21,1613069115658,0.14,0.0,0.0001,0.3245,0.124842,80.0,,0.0,ETH-24SEP21-1520-P,1793.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.73906,-0.84418,-4.35846,0.00025,-0.23805,month
1973.06,SYN.ETH-31DEC21,1613069115658,0.25,0.0,0.0265,0.426,0.226328,80.0,,0.0,ETH-31DEC21-1760-P,1793.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.43685,-0.79824,-9.15539,0.00023,-0.29876,month
1973.06,SYN.ETH-31DEC21,1613069115657,0.34,0.0,0.1515,0.551,0.351472,80.0,,0.0,ETH-31DEC21-1680-C,1793.94,1081216041,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.21812,-0.77111,6.46654,0.00023,0.72235,month
1952.51,SYN.ETH-24SEP21,1613069116665,0.35,0.0,0.169,0.5685,0.368826,80.0,,0.0,ETH-24SEP21-1440-C,1793.92,1080750362,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.44016,-0.79094,5.03264,0.00024,0.78785,month
1867.66,ETH-26MAR21,1613069116664,0.01,500.0,0.0001,0.2045,0.004825,80.0,0.0081,0.0,ETH-26MAR21-1200-P,1793.92,1081935329,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.54437,-0.51172,-0.0966,0.00017,-0.03954,month
1973.33,SYN.ETH-31DEC21,1613069116664,0.1,0.0,0.0001,0.294,0.094045,80.0,,0.0,ETH-31DEC21-1240-P,1793.92,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.51639,-0.56008,-4.43222,0.00016,-0.16015,month
1796.63,SYN.ETH-13FEB21,1613069116665,,0.0,0.0001,0.2615,0.061549,80.0,,0.0,ETH-13FEB21-1900-P,1793.92,1085620521,[],0.0,0.0,0.0,0.111,2.0,"[[0.111, 2.0]]",295.41,,,,,0.27038,-6.9683,-0.0698,0.00246,-0.85228,day
1952.51,SYN.ETH-24SEP21,1613069116666,0.0,3.0,0.0001,0.2025,0.002818,80.0,0.011,0.0,ETH-24SEP21-560-P,1793.92,1069855184,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.42971,-0.07655,-0.16126,2e-05,-0.01061,month
1952.48,SYN.ETH-24SEP21,1613069117672,0.34,0.0,0.1575,0.557,0.35742,80.0,,0.0,ETH-24SEP21-1480-C,1793.96,1080750364,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.59343,-0.81824,5.01551,0.00024,0.77496,month
1973.31,SYN.ETH-31DEC21,1613069117671,0.26,0.0,0.0685,0.468,0.268145,80.0,,0.0,ETH-31DEC21-2120-C,1793.96,1081216023,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.11463,-0.88229,5.9705,0.00026,0.61052,month
1952.48,SYN.ETH-24SEP21,1613069117671,0.79,0.0,0.596,0.9955,0.795638,80.0,,0.0,ETH-24SEP21-400-C,1793.96,1018935370,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.10819,-0.01927,2.42774,1e-05,0.99775,month
1928.47,ETH-25JUN21,1613069117671,0.11,0.0,0.0001,0.302,0.102314,80.0,0.1,0.0,ETH-25JUN21-1600-P,1793.96,1079642490,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.82131,-1.14452,-2.59223,0.00035,-0.26506,month
1952.48,SYN.ETH-24SEP21,1613069117670,0.71,0.0,0.5165,0.916,0.716006,80.0,,0.0,ETH-24SEP21-560-C,1793.96,1018941498,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.42973,-0.07655,3.28392,2e-05,0.98939,month
1973.36,SYN.ETH-31DEC21,1613069118677,0.45,0.0,0.214,0.6135,0.413688,80.0,,0.0,ETH-31DEC21-2320-P,1794.06,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.30553,-0.90597,-14.81902,0.00027,-0.43611,month
1867.77,ETH-26MAR21,1613069118680,0.01,3500.0,0.0001,0.2085,0.008546,80.0,0.0179,0.0,ETH-26MAR21-1280-P,1794.06,1066905615,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.8014,-0.75334,-0.15851,0.00025,-0.06426,month
1867.77,ETH-26MAR21,1613069118678,0.03,0.0,0.0001,0.2315,0.031919,80.0,,0.0,ETH-26MAR21-1520-P,1794.06,1016413796,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.71085,-1.60824,-0.47558,0.00053,-0.1865,month
1928.55,ETH-25JUN21,1613069118677,0.0,0.0,0.0001,0.2,7.1e-05,80.0,,0.0,ETH-25JUN21-440-P,1794.06,969334491,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02038,-0.0061,-0.00397,0.0,-0.00049,month
1952.59,SYN.ETH-24SEP21,1613069119684,0.08,0.0,0.0001,0.2735,0.073923,80.0,,0.0,ETH-24SEP21-1280-P,1794.12,969334426,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.75496,-0.66888,-2.83253,0.0002,-0.16188,month
1819.27,SYN.ETH-26FEB21,1613069119687,0.0,0.0,0.0001,0.2,4.9e-05,80.0,,0.0,ETH-26FEB21-3000-C,1794.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01378,-0.03788,0.00079,1e-05,0.00114,month
1795.08,SYN.ETH-12FEB21,1613069120693,0.02,0.0,0.0001,0.24,0.040458,80.0,,0.0,ETH-12FEB21-1725-C,1794.23,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.12035,-4.81414,0.0234,0.00309,0.90241,day
1819.33,SYN.ETH-26FEB21,1613069120692,0.11,0.0,0.0001,0.2895,0.089643,80.0,,0.0,ETH-26FEB21-1900-P,1794.23,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.42284,-3.91102,-0.48282,0.00135,-0.57603,month
1819.33,SYN.ETH-26FEB21,1613069120694,0.02,0.0,0.0001,0.2175,0.017847,80.0,,0.0,ETH-26FEB21-1600-P,1794.23,1085620005,[],0.0,0.0,0.0,0.052,2.0,"[[0.052, 2.0], [0.0635, 1.0]]",135.58,,,,,0.98042,-2.69491,-0.14954,0.00093,-0.18832,month
1819.33,SYN.ETH-26FEB21,1613069120695,0.0,0.0,0.0001,0.2,0.000299,80.0,,0.0,ETH-26FEB21-2750-C,1794.23,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.06265,-0.17222,0.00421,6e-05,0.0061,month
1819.44,SYN.ETH-26FEB21,1613069121703,0.0,0.0,0.0001,0.2015,0.00163,80.0,,0.0,ETH-26FEB21-2500-C,1794.0,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.23415,-0.64361,0.0192,0.00022,0.02811,month
1952.77,SYN.ETH-24SEP21,1613069121699,0.02,0.0,0.0001,0.2135,0.013543,80.0,,0.0,ETH-24SEP21-800-P,1794.0,969334447,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.35431,-0.24125,-0.6587,7e-05,-0.04129,month
1795.19,SYN.ETH-12FEB21,1613069121702,0.21,0.0,0.0001,0.3695,0.169867,80.0,,0.0,ETH-12FEB21-2100-P,1794.0,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0,-4e-05,-0.03176,0.0,-1.0,day
1973.65,SYN.ETH-31DEC21,1613069121700,0.14,0.0,0.0001,0.329,0.129386,80.0,,0.0,ETH-31DEC21-1400-P,1794.0,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.23336,-0.64899,-5.78846,0.00019,-0.20252,month
1952.77,SYN.ETH-24SEP21,1613069121702,0.19,0.0,0.0001,0.3765,0.176592,80.0,,0.0,ETH-24SEP21-1720-P,1794.0,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.34876,-0.95279,-5.76038,0.00028,-0.30292,month
1796.92,SYN.ETH-13FEB21,1613069121699,,0.0,0.0001,0.2,3e-06,80.0,,0.0,ETH-13FEB21-1500-P,1794.0,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00107,-0.00585,-2e-05,1e-05,-0.00024,day
1928.28,ETH-25JUN21,1613069122708,0.64,0.0,0.449,0.8485,0.648956,80.0,,0.0,ETH-25JUN21-680-C,1793.77,1018941519,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.26384,-0.07902,2.41857,2e-05,0.99171,month
1952.54,SYN.ETH-24SEP21,1613069122708,0.02,0.0,0.0001,0.2195,0.019744,80.0,,0.0,ETH-24SEP21-880-P,1793.77,967939658,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.743,-0.31049,-0.91736,9e-05,-0.05662,month
1973.4,SYN.ETH-31DEC21,1613069122705,0.07,0.0,0.0001,0.2635,0.063955,80.0,,0.0,ETH-31DEC21-1080-P,1793.77,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.69972,-0.45881,-3.19942,0.00013,-0.11948,month
1928.28,ETH-25JUN21,1613069122708,0.87,0.0,0.676,1.0755,0.875551,80.0,,0.0,ETH-25JUN21-240-C,1793.77,1018941516,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00015,-4e-05,0.87813,0.0,1.0,month
1818.99,SYN.ETH-26FEB21,1613069123713,0.09,0.0,0.0001,0.2995,0.099784,80.0,,0.0,ETH-26FEB21-1700-C,1793.72,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.27653,-3.50886,0.43001,0.00121,0.69265,month
1928.25,ETH-25JUN21,1613069123717,0.0,0.0,0.0001,0.2,0.0,80.0,,0.0,ETH-25JUN21-240-P,1793.72,969334485,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00015,-4e-05,-2e-05,0.0,0.0,month
1796.46,SYN.ETH-13FEB21,1613069123721,,0.0,0.0001,0.21,0.010107,80.0,,0.0,ETH-13FEB21-1750-P,1793.72,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.40646,-10.47531,-0.02359,0.0037,-0.29863,day
1928.25,ETH-25JUN21,1613069123712,0.74,0.0,0.5515,0.951,0.751213,80.0,,0.0,ETH-25JUN21-480-C,1793.72,1018850085,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0363,-0.01087,1.74884,0.0,0.99908,month
1927.95,ETH-25JUN21,1613069124719,0.16,0.0,0.0001,0.342,0.142397,80.0,,0.0,ETH-25JUN21-1760-P,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.24109,-1.27024,-3.35755,0.00039,-0.33349,month
1973.09,SYN.ETH-31DEC21,1613069124719,0.41,500.0,0.22,0.6195,0.419924,80.0,0.3355,0.0,ETH-31DEC21-1400-C,1793.43,1080750424,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.23352,-0.64901,6.58154,0.00019,0.79738,month
1796.41,SYN.ETH-13FEB21,1613069124719,,0.0,0.0001,0.3135,0.113701,80.0,,0.0,ETH-13FEB21-2000-P,1793.43,1085362554,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.05932,-1.52872,-0.08347,0.00054,-0.97891,day
1952.29,SYN.ETH-24SEP21,1613069124720,0.22,0.0,0.0001,0.3995,0.199581,80.0,,0.0,ETH-24SEP21-1800-P,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.53755,-0.98642,-6.34657,0.0003,-0.32882,month
1927.85,ETH-25JUN21,1613069125728,0.2,0.0,0.0105,0.41,0.210487,80.0,,0.0,ETH-25JUN21-1840-C,1793.34,1081216004,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.39344,-1.31587,2.97662,0.0004,0.63245,month
1796.12,SYN.ETH-13FEB21,1613069125730,,0.0,0.0001,0.215,0.01527,80.0,,0.0,ETH-13FEB21-1775-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.45256,-11.66339,-0.03174,0.00412,-0.40022,day
1818.62,SYN.ETH-26FEB21,1613069125732,0.55,0.0,0.3125,0.712,0.512161,80.0,,0.0,ETH-26FEB21-2750-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.06225,-0.17111,-1.09221,6e-05,-0.99394,month
1867.03,ETH-26MAR21,1613069125726,0.01,1000.0,0.0001,0.206,0.006496,80.0,0.0137,0.0,ETH-26MAR21-1240-P,1793.34,1066895737,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.66842,-0.62833,-0.12527,0.00021,-0.05105,month
1927.85,ETH-25JUN21,1613069125727,0.4,513.0,0.2105,0.61,0.410025,80.0,0.457,0.0,ETH-25JUN21-1200-C,1793.34,1066261257,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.20592,-0.66069,3.37939,0.0002,0.88908,month
1866.88,ETH-26MAR21,1613069126734,0.17,0.0,0.0001,0.3735,0.173995,80.0,0.2,0.0,ETH-26MAR21-1640-C,1793.35,1081216011,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.11005,-1.98349,1.20879,0.00065,0.72938,month
1927.85,ETH-25JUN21,1613069126736,0.01,0.0,0.0001,0.204,0.004163,80.0,,0.0,ETH-25JUN21-800-P,1793.35,969334500,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.55795,-0.16711,-0.16848,5e-05,-0.01972,month
1794.29,SYN.ETH-12FEB21,1613069126734,0.14,0.0,0.0001,0.364,0.164059,80.0,,0.0,ETH-12FEB21-1500-C,1793.35,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0,0.0,0.02269,0.0,1.0,day
1951.88,SYN.ETH-24SEP21,1613069126734,0.51,0.0,0.32,0.7195,0.51962,80.0,,0.0,ETH-24SEP21-1000-C,1793.35,1028884248,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.35827,-0.42008,4.76175,0.00013,0.91614,month
1972.67,SYN.ETH-31DEC21,1613069126733,0.09,1000.0,0.0001,0.278,0.078357,80.0,0.2214,0.0,ETH-31DEC21-1160-P,1793.35,1042487967,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.11976,-0.5109,-3.79998,0.00015,-0.13961,month
1972.67,SYN.ETH-31DEC21,1613069126733,0.75,0.0,0.561,0.9605,0.760783,80.0,,0.0,ETH-31DEC21-480-C,1793.35,1018661175,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.5815,-0.07211,3.96023,2e-05,0.98795,month
1951.88,SYN.ETH-24SEP21,1613069127748,0.42,0.0,0.232,0.6315,0.431531,80.0,,0.0,ETH-24SEP21-1240-C,1793.34,1063822785,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.56837,-0.63564,5.02598,0.00019,0.85008,month
1927.85,ETH-25JUN21,1613069127740,0.08,0.0,0.0001,0.269,0.069112,80.0,,0.0,ETH-25JUN21-1440-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.2558,-0.97514,-1.89187,0.0003,-0.19909,month
1794.3,SYN.ETH-12FEB21,1613069127745,0.0,0.0,0.0001,0.2,1e-06,80.0,,0.0,ETH-12FEB21-1600-P,1793.34,1085618939,[],0.0,0.0,0.0,0.001,2.0,"[[0.001, 2.0]]",168.4,,,,,0.0003,-0.00146,0.0,1e-05,-0.00011,day
1794.3,SYN.ETH-12FEB21,1613069127746,0.01,0.0,0.0001,0.2005,0.000508,80.0,,0.0,ETH-12FEB21-1700-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.06012,-0.91184,-0.0011,0.00154,-0.03999,day
1866.82,ETH-26MAR21,1613069127741,0.06,0.0,0.0001,0.2605,0.060689,80.0,,0.0,ETH-26MAR21-1680-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.21831,-2.08526,-0.78638,0.00068,-0.30063,month
1972.69,SYN.ETH-31DEC21,1613069127742,0.04,0.0,0.0001,0.2345,0.034695,80.0,,0.0,ETH-31DEC21-880-P,1793.34,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.58789,-0.32093,-1.88808,9e-05,-0.07361,month
1972.69,SYN.ETH-31DEC21,1613069127748,0.35,0.0,0.1605,0.56,0.360359,80.0,,0.0,ETH-31DEC21-1640-C,1793.34,1081216014,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.09837,-0.75626,6.49442,0.00022,0.7329,month
1951.88,SYN.ETH-24SEP21,1613069129754,0.27,0.0,0.049,0.4485,0.24888,80.0,,0.0,ETH-24SEP21-1960-P,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.8263,-1.03785,-7.54418,0.00031,-0.37937,month
1951.88,SYN.ETH-24SEP21,1613069129756,0.73,0.0,0.536,0.9355,0.735561,80.0,,0.0,ETH-24SEP21-520-C,1793.37,1018941497,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.32536,-0.05796,3.08269,2e-05,0.99228,month
1796.02,SYN.ETH-13FEB21,1613069129757,,0.0,0.0001,0.2195,0.019746,80.0,,0.0,ETH-13FEB21-1800-C,1793.37,1085620009,[],0.0,0.0,0.0,0.0305,2.0,"[[0.0305, 2.0]]",121.35,,,,,0.46717,-12.03978,0.03618,0.00426,0.49347,day
1818.45,SYN.ETH-26FEB21,1613069129757,0.44,0.0,0.2505,0.65,0.450099,80.0,,0.0,ETH-26FEB21-1000-C,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00097,-0.00266,0.39864,0.0,0.99993,month
1972.67,SYN.ETH-31DEC21,1613069129754,0.32,0.0,0.1345,0.534,0.33424,80.0,,0.0,ETH-31DEC21-1760-C,1793.37,1081216036,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.43648,-0.79819,6.39623,0.00023,0.70115,month
1972.67,SYN.ETH-31DEC21,1613069129754,0.46,1001.0,0.278,0.6775,0.47775,80.0,0.554,0.0,ETH-31DEC21-1200-C,1793.37,1066260367,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.32131,-0.53589,6.49154,0.00016,0.85013,month
1972.67,SYN.ETH-31DEC21,1613069129758,0.02,500.0,0.0001,0.2145,0.014857,80.0,0.2245,0.0,ETH-31DEC21-680-P,1793.37,1081991756,[],0.0,0.0,0.0,0.2245,36.0,"[[0.2245, 36.0], [0.226, 18.0]]",263.05,,,,,1.48464,-0.18411,-0.89613,5e-05,-0.03655,month
1866.79,ETH-26MAR21,1613069129757,0.0,3.0,0.0001,0.2005,0.000771,80.18,0.0215,0.0,ETH-26MAR21-1000-P,1793.37,1085325495,[],0.0,0.0,0.0,0.0,0.0,[],0.0,1933.0,-6.5217,0.014,0.2005,0.13698,-0.12905,-0.0187,4e-05,-0.00782,month
1866.76,ETH-26MAR21,1613069129755,0.0,3.0,0.0001,0.2005,0.000518,80.82,0.1,0.0,ETH-26MAR21-960-P,1793.37,1065450614,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.09899,-0.09401,-0.01292,3e-05,-0.00542,month
1794.29,SYN.ETH-12FEB21,1613069129760,0.0,0.0,0.0001,0.2025,0.002721,80.0,,0.0,ETH-12FEB21-1850-C,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.1744,-4.882,0.00445,0.00448,0.16674,day
1927.9,ETH-25JUN21,1613069129755,0.46,0.0,0.2775,0.677,0.477247,80.0,,0.0,ETH-25JUN21-1040-C,1793.37,1028884262,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.47124,-0.44065,3.23191,0.00014,0.93542,month
1927.9,ETH-25JUN21,1613069129757,0.28,1.0,0.0965,0.496,0.296454,80.0,0.2585,0.0,ETH-25JUN21-1520-C,1793.37,1080750382,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.55581,-1.06499,3.32825,0.00033,0.76828,month
1951.88,SYN.ETH-24SEP21,1613069129755,0.01,0.0,0.0001,0.2065,0.006846,80.0,,0.0,ETH-24SEP21-680-P,1793.37,1016043212,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.83622,-0.14896,-0.35918,4e-05,-0.02307,month
1927.9,ETH-25JUN21,1613069129757,0.01,0.0,0.0001,0.207,0.007082,80.0,,0.0,ETH-25JUN21-880-P,1793.37,966512823,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.82094,-0.24588,-0.27045,8e-05,-0.03126,month
1951.88,SYN.ETH-24SEP21,1613069129754,0.4,0.0,0.2185,0.618,0.418222,80.0,,0.0,ETH-24SEP21-1280-C,1793.37,1063822796,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.75574,-0.66902,5.04047,0.0002,0.83797,month
1796.02,SYN.ETH-13FEB21,1613069129758,,0.0,0.0001,0.282,0.082402,80.0,,0.0,ETH-13FEB21-1650-C,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.11946,-3.07882,0.06631,0.00109,0.95069,day
1796.02,SYN.ETH-13FEB21,1613069129755,,0.0,0.0001,0.2005,0.000741,80.0,,0.0,ETH-13FEB21-1975-C,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.09332,-1.33037,0.00272,0.00085,0.03633,day
1927.9,ETH-25JUN21,1613069129755,0.43,0.0,0.243,0.6425,0.442795,80.0,,0.0,ETH-25JUN21-1120-C,1793.37,1063816969,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.83448,-0.54944,3.32214,0.00017,0.91376,month
1972.67,SYN.ETH-31DEC21,1613069129757,0.26,0.0,0.0385,0.438,0.238481,80.0,,0.0,ETH-31DEC21-1800-P,1793.37,1016022986,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.53586,-0.81052,-9.54935,0.00024,-0.3093,month
1951.88,SYN.ETH-24SEP21,1613069129756,0.01,0.0,0.0001,0.2085,0.008759,80.0,,0.0,ETH-24SEP21-720-P,1793.37,969334445,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.99864,-0.17789,-0.44758,5e-05,-0.02851,month
1951.88,SYN.ETH-24SEP21,1613069129761,0.12,0.0,0.0001,0.306,0.106495,80.0,,0.0,ETH-24SEP21-1440-P,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.44055,-0.79101,-3.82819,0.00024,-0.2123,month
1951.88,SYN.ETH-24SEP21,1613069129759,0.31,500.0,0.125,0.5245,0.324969,80.0,0.2877,0.0,ETH-24SEP21-1600-C,1793.37,1081215991,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.00657,-0.89183,4.93372,0.00027,0.73583,month
1796.02,SYN.ETH-13FEB21,1613069129759,,0.0,0.0001,0.2695,0.069505,80.0,,0.0,ETH-13FEB21-1675-C,1793.37,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.18448,-4.75442,0.06447,0.00168,0.9136,day
1866.79,ETH-26MAR21,1613069129755,0.81,2.0,0.6075,1.007,0.807166,133.81,0.235,0.0,ETH-26MAR21-360-C,1793.37,1019011195,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00165,-0.0026,0.41954,0.0,0.99994,month
1927.9,ETH-25JUN21,1613069134789,0.12,0.0,0.0001,0.3115,0.111819,80.0,,0.0,ETH-25JUN21-1640-P,1793.38,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.94079,-1.18031,-2.77977,0.00036,-0.28225,month
1866.73,ETH-26MAR21,1613069134789,0.2,0.0,0.0025,0.402,0.202465,80.0,,0.0,ETH-26MAR21-1560-C,1793.38,1081216022,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.85565,-1.74439,1.27063,0.00057,0.78632,month
1866.73,ETH-26MAR21,1613069134790,0.15,4.0,0.0001,0.348,0.148294,80.0,0.04,0.0,ETH-26MAR21-1720-C,1793.38,1081192820,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.31191,-2.17328,1.1325,0.00071,0.66868,month
1951.93,SYN.ETH-24SEP21,1613069134790,0.32,0.0,0.1355,0.535,0.335405,80.0,,0.0,ETH-24SEP21-1560-C,1793.38,1081215992,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.87681,-0.86872,4.96496,0.00026,0.74887,month
1927.9,ETH-25JUN21,1613069134798,0.04,0.0,0.0001,0.232,0.032451,80.0,,0.0,ETH-25JUN21-1200-P,1793.38,969318951,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.20582,-0.66067,-1.01129,0.0002,-0.11091,month
